comentario;nota;data
Local de extrema beleza. Os espaços abertos e os locais fechados são muito bonitos. Quando estivemos lá algumas exposições me pareceram mal cuidadas, ou já estavam velhas.... Mas o passeio vale a pena.;3.0;jun de 2016
Linda praça, com aclives bons para a prática de corrida. O espaço sensorial é reconfortante e a estufa é interessante.;5.0;jan de 2017
Excelente passeio onde se uni, prazer, lazer e união familiar onde todos se completa. Se queres conhecer vale a pena ver.;5.0;dez de 2016
Gostetei do lugar para fazer self, tem uma vista panoramica bem legal.Bom sentar ler  ou simplesmente admirar a paizagem;4.0;out de 2016
Visitar Curitiba, sem conhecer o Jardim Botânico... Não vale ! Aproveite esse passeio, pois vale a pena... Um lugar bonito, limpo e seguro !;5.0;jan de 2017
Local para todas as idades e em todas as estações do ano. Excelente para caminhadas, passeio com crianças também. Lindo para os olhos e para a alma.;5.0;jan de 2017
Muito bonito e relaxante , com muitos lagos aves, ótimo para relaxar e tirar boas fotos.Visitei quando estava em Curitiba a trabalho, mas quero voltar para visitar a passeio.;5.0;set de 2016
Excelente parque.. tudo de bom e simplesmente lindo.... Adorei e sempre que posso vou... a última vez foi em Fevereiro de 2017... é um dos locais mais bonitos para se visitar aqui em Curitiba;5.0;fev de 2017
O Jardim Botânico é lindíssimo, bem cuidado e aberto ao público, entrada gratuita, com belíssimas flores quanto a arquitetura da Estufa de plantas nativas que se localiza bem ao centro do Jardim. A Estufa é baseada no palácio de Cristal de Londres.;5.0;fev de 2017
Lindo lugar, passeio agradável ao ar livre, com exposição de orquídeas. Ótimo para ir sozinho ou em família.;5.0;set de 2016
O Jardim Botânico de Curitiba é espetacular. Uma visita intransferível.São fotos maravilhosas. É bem cuidado e de muito bom gosto.Só temos uma dificuldade: Estacionamento. Principalmente nos fins de semana e feriados. tem que deixar o carro muito longe. Ou ir de moto ai fica facil de estacionar.Quem vai sempre retorna.;4.0;out de 2016
Parque magnifico, obra magnifica e plantas preservadas. A obra com as plantas em sintonia. Um olhar livre de obstaculos.;4.0;fev de 2017
A caminhada pelo Jardim Botânico é linda em qualquer época do ano. Vale a pena conhecer um dos cartões postais da capital paranaense.;4.0;nov de 2016
Parece que não estamos no Brasil. Tudo limpo, organizado, silencioso. Ficamos encantados com tanta beleza.;5.0;fev de 2017
Não importa se você está sozinho, com amigos ou com a família, se gosta de natureza, mas não é um aventureiro de selvas, este lugar é perfeito.;5.0;dez de 2016
meus filhos adoraram caminhar por todo o parque, ficaram atentos a todas as diversidades de flores e aos peixes.;4.0;nov de 2016
Um dos cartões postais de Curitiba. Lugar lindo e agradável para se conhecer em qualquer estação do ano. A estufa com várias espécies de plantas e as flores nos jardins, mesmo no inverno encantam as pessoas...;5.0;jul de 2016
Tem que ir lá e ver de perto. Outro planeta ! Nunca vi na minha vida um lugar tão limpo e gente educada reunida num só lugar.;5.0;jan de 2017
Amo este Jardim publico. Perfeito para caminhar e apreciar as flores. Passeio minimo de uma hora, mas reserve ao menos duas horas para caminhar, apreciar e sentir a beleza e a energia do local. Leve sua câmera fotográfica pois o cenário é espetacular.;5.0;dez de 2016
Um lugar lindo, muito bem cuidado, muita natureza, inspirador! Um dos cartões postais da cidade, super recomendo!;5.0;ago de 2016
Maravilhoso, lugar lindo ótimo pra passear com amigos e familia, pra quem gosta de um ambiente pra tirar fotos é lindo,e pra quem gosta apenas de ir pra ler livros ou tomar ar puro é uma boa escolha, super calmo!;5.0;mar de 2016
Um lugar excelente para passeios com a família e amigos! Ao longo de todo o ano as flores são o destaque, além da organização!;5.0;dez de 2016
Cartão postal de Curitiba. Visitei com minha família. Lindo. Bem cuidado. Repare nos detalhes do jardim. Vale a visita. ;5.0;fev de 2017
Mantido em sua maior parte com suporte do Boticário, o JB é uma referência onde levo todas as minhas visitas para conhecer. Com sua produção de flores para a cidade de Curitiba, apresenta um jardim florido e colorido (sempre renovado) similar a Versalhes e uma estufa de plantas que já vi quase igual no Parque de Madri e cujos vidros foram instalados por alpinistas.;5.0;jan de 2017
Lugar muito agradável... muitas plantas interessantes que eu não conhecia... única coisa que o lugar deixou a desejar é o bar .;5.0;ago de 2016
Maravilhoso. Um dos principais pontos turísticos de Curitiba, passeio obrigatório. Belíssimas paisagens.;5.0;jan de 2017
Lugar lindo, muito bom para um passeio ao ar livre. A estufa tem uma estrutura muito interessante, além de proporcionar belas imagens.;5.0;fev de 2017
Cartão postal de Curitiba, o Jardim Botânico tem acesso grátis para turistas e moradores. Local muito limpo e muito bem cuidado. excelente local para fotos e prática de esportes.;4.0;fev de 2017
inspirada no Palácio de Cristal de Londres, o local é aberto ao público e abriga uma série de espécies da floresta atlântica, como por exemplo, caetê e palmito. Há no seu interior uma estátua em homenagem ao Dia Mundial do Habitat. A área também é muito procurada por fotógrafos e oferece uma bela visão do jardim em estilo francês do Botânico.;4.0;fev de 2017
Lugar muito bonito, bom para tirar fotos, bem cuidado. Poderia ter mais atrações, mas foi muito boa a experiência.;4.0;dez de 2016
Fui no inverno e infelizmente não estava tão florido como eu gostaria de ver, porém mesmo assim é lindo, dentro da estufa sua visão é linda do jardim botânico.;5.0;fev de 2017
Um dos lugares mais lindo que já visitei! Com uma estufa belíssima, e um dos cartões postais da cidade! Não importa a época do ano, esta sempre florido, com flores próprias da estação! Não dá para deixar de visitar!;5.0;jul de 2016
Lugar lindo! Sou de São Paulo e penso que o Jardim segue o padrão de Curitiba. Uma São Paulo condensada e organizada. O local não é muito grande, porém é super diversificado e completo. Perfeito passeio seja como for. Levem as câmeras porque rende ótimas fotos! ;5.0;fev de 2017
O lugar é lindo, podemos contemplar a natureza  e ao mesmo tempo praticar caminhada no bosque. A estufa com flores é muito bem cuidada e o designe criativo. Adoro passar minhas horas de lazer no jardim botânico.;5.0;dez de 2016
Impressionante a variedade de flores e outras plantas, mas mais impressionante ainda é o cuidado com a limpeza e manutenção do local;5.0;abr de 2016
Eu conheço este parque desde 2.000, mas não me canso de ver,  vale muito a pena ir conhecer, além de ser um ponto turístico, ele é muito lindo, limpo, grande, as fotos ficam lindas em qualquer parte do parque e além de tudo um ambiente muito bom para fazer atividade física.Eu super recomendo!;5.0;jan de 2017
"Muito prazeroso o passeio. Contato com a natureza e detalhes lindos para fotografar.Lugar de fácil acesso, sem necessidade de reserva; porém, o estacionamento é pequeno, não possui muitas vagas; isso requer que se estacione fora, no entorno. Poderiam oferecer um serviço mais adequado de lanchonete (a que há no local deixa muito a desejar).";4.0;mar de 2016
O Jardim Botânico é parada obrigatória para quem vem passear na capital paranaense, a estrutura do parque e a beleza das flores encantam os olhos e dá uma paz de espírito, melhor ainda quando o dia está ensolarado. Apaixonante!;5.0;out de 2016
Um lugar tranquilo, com muita beleza para oferecer. Vá independente da idade, contemplar flores, plantas e conhecer um pouco sobre as espécies ali plantadas.;5.0;jan de 2017
Lugar bacana para sentar e passar o dia inteiro, sendo caminhando, fazendo piquenique ou simplesmente descansando.Cartão postal de Curitiba!;5.0;jan de 2017
lugar bonito , bem conservado, paisagem propicia para fotografias, lugar interessante para levar parentes ou amigos.;4.0;nov de 2016
Belo local. Percebe-se que investimentos estão sendo feitos para melhorar a infraestrutura do parque. Estacionamento insuficiente para atender a demanda de férias e finais de semana. Segurança do parque carece de melhor atenção. Necessidade de melhora na Central de Atendimento ao Turista que ainda não está funcionando adequadamente. A experiência para o turista pode ser aprimorada com relação à estrutura do parque como um todo. É perceptível o cuidado com as plantas e flores ornamentais mas seria interessante para o visitante, conhecer as árvores frutíferas, as plantas ornamentais, cabendo uma placa informativa com o nome científico e o popular da planta. Há espaços que poderiam ser melhor aproveitados, por ex., a existência de um museu com a história do parque, como surgiu, motivos , aproveitamento do espaço com fotos que pudessem contar ao visitante como era e como está atualmente. Outra sugestão é a criação de espaço cultural com exposição de obras de artistas curitibanos. A Fundação Cultural de Curitiba ou outro órgão em parceria com a Prefeitura Municipal é capaz de articular essa situação. Há inúmeras formas de tornar o local mais produtivo, mais interessante para o visitante (seja ele nativo ou de fora), considerando que o Jardim Botânico é o cartão postal da cidade e um forte local para o desenvolvimento turístico de Curitiba.;3.0;nov de 2016
A cada ciclo que tempo a equipe do Jardim Botânico de Curitiba troca as flores da época e deixa o lugar com um aspecto fantástico. Ótimas fotos e uma caminhada prazerosa. Com certeza é um dos pontos turísticos de Curitiba mais visitados e que representa bem a cultura de um povo que preza pela Natureza!As vezes a Equipe proporciona eventos culturais ou disponibilizam espaços para a apresentação dos floricultores ou botânicos.Muitos casais e famílias utilizam o parque para piqueniques ou namorar a sombra das belas árvores do local.;5.0;jan de 2017
Ainda 'jovem' em comparação com outros já centenários (Rio de Janeiro, p.ex.) mas apresenta boas opções de caminhada em ambientes diferenciados. A estufa é pequena mas permite identificar sua função.;3.0;dez de 2016
Passeio incrivel. O Jardim Botânico é muito bonito e bem cuidado. Vá com tempo para deitar-se na grama e apreciar o momento. ;5.0;fev de 2017
Muito bonito bem cuidado,iluminadoPena que a exposição do Krajberg esta abandonada.Simbolo iconico de CWB;5.0;fev de 2017
Local otimo para ir com a familia. Arborizado, bonito e organizado. Várias opções para lazer. Meus filhos gostam bastante.;5.0;dez de 2016
Jardim Botânico é um belo parque para passeio durante todo o dia. Muitas flores e paisagens para tirar fotos incríveis.;5.0;jan de 2017
Utilizamos o sistema de ônibus turístico, que você compra o bilhete e pode escolher subir e descer em muitas das atrações da cidade. Interessante também que os pontos são explicados em 3 idiomas. Achamos que foi ótimo!;4.0;jul de 2016
Tudo muito bem cuidado. Capricho na limpeza. Muito visitado por turistas de outros países. ugar agradável e bonito. Vale a pena.;5.0;fev de 2017
Local agradável para conhecer! Muito verde e flores praticamente no centro da cidade. Pra quem gosta de tirar fotos a paisagem é fantástica. No inverno fica mais bonito e com clima de romance. É sem dúvida o cartão postal de Curitiba.;4.0;dez de 2016
Vale muito a pena conhecer o Jardim Botânico. Ir a Curitiba e não conhecer, não é a mesma coisa. O local transmite uma paz e tranquilidade. É lindo e imperdível.;5.0;nov de 2016
É simplesmente um espetáculo, um dos lugares mais bonitos da cidade. Ponto turístico que não pode faltar no seu roteiro, recomendado para toda a família.;5.0;nov de 2016
O jardim botânico é uma linda atração gratuita! Só esperava que o parque fosse maior, mas certamente vale a visita e belas fotos!!;5.0;dez de 2016
Lugar bem conservado e agradável Adoramos a visita e pretendemos voltar um dia para passear no parque;4.0;dez de 2016
Recebemos amigos da espanha e eles adoraram conhecer o jardim botanico. Estava um dia de sol muito agradavel para o passeio. Paramos o carro dentro do proprio estacionamento do jardim botanico e com uns 200 metros de caminhadas ja conhecemos tudo.;5.0;dez de 2016
Acho que fui visitar com uma expectativa muito alta devido à propaganda que o local tem. Além do prédio principal que é o cartão postal do parque, não existe nada demais no resto do lugar. É agradável mas não correspondeu ao esperado.;3.0;jun de 2016
